X,MCO,EN,V,MZ,QC,X35S,MUSuniq
Os11g0168200,64.17104189,60.55598792,68.3593549,213.942351,245.4430264,121.6409045,LOC_Os11g06750
Os11g0168100,14.37250164,17.29271902,20.55235371,9.686587941,21.52239561,4.65624415,LOC_Os11g06740
Os11g0168000,0,0,0,0.049420337,6.290729554,0,LOC_Os11g06730
Os11g0167800,234.9747559,241.4442597,248.1574176,478.3186213,3016.467432,521.4653143,LOC_Os11g06720
Os11g0167300,2.239076407,1.083736227,0.950681598,1.251282554,1.358220591,0.591019388,LOC_Os11g06680
Os11g0167200,5.513268589,3.190763371,2.681913306,1.684825429,1.432413673,1.593763486,LOC_Os11g06670
Os11g0166800,8.502563691,6.378756543,9.474619135,4.955756038,8.532533904,4.143755773,LOC_Os11g06650
Os11g0163800,4.302039835,3.109699961,3.819984616,8.578667453,6.453910424,8.349695992,LOC_Os11g06440
Os11g0163600,11.14676759,11.05485317,9.938364675,6.766884935,6.398962474,4.780069343,LOC_Os11g06420
Os11g0163500,1.04475582,3.792833771,0.951670933,0.672435274,1.304142493,0.564355971,LOC_Os11g06410
Os11g0163100,60.54870509,55.64460244,58.89616326,90.27783192,253.8074498,59.14894772,LOC_Os11g06390
Os11g0162900,0.791856291,2.326914076,2.695772008,4.482039712,4.614394801,12.69467909,LOC_Os11g06370
Os11g0162200,45.81280288,41.5088703,38.37328137,54.2750568,48.48756212,39.33113011,LOC_Os11g06340
Os11g0162000,4.60356555,4.146828276,3.144612687,1.887198861,3.177540655,2.400806317,LOC_Os11g06320
Os11g0161900,0,0.307659292,4.917768213,0.177681681,0.118183843,0.230674035,LOC_Os11g06310
Os11g0161800,0.557546332,0.747926229,0.440638372,1.89907966,0.410837544,3.770355788,LOC_Os11g06300
Os11g0161200,0,0,0,0.994579568,3.713672847,2.174270528,LOC_Os11g06240
Os11g0161133,0,0.581783334,0,0.666493119,0.761070022,4.276951799,LOC_Os11g06234
Os11g0161100,2.588751458,3.19032533,3.807133153,0.819350187,1.088141758,0.637742309,LOC_Os11g06230
Os11g0161000,2.128590155,2.747198197,2.111076474,0.390037575,0.593056834,1.13759895,LOC_Os11g06220
Os11g0160500,10.93103353,9.261819505,9.500530618,7.876298258,7.77919343,7.615671691,LOC_Os11g06170
Os11g0160100,6.300522354,4.794251525,4.33961498,3.05716773,3.518596542,3.120869241,LOC_Os11g06130
Os11g0159000,9.318947779,8.062990688,10.48519383,7.078694327,11.79460818,6.157949423,LOC_Os11g06040
Os11g0158500,14.70024046,13.12058171,12.24059796,7.875908723,13.36806906,5.062176658,LOC_Os11g06010
Os11g0158400,5.333218922,5.530389239,4.12342431,4.563465111,4.236260513,9.77274997,LOC_Os11g05990
Os11g0157701,0,1.364428029,1.509625903,3.655603329,0.122139752,1.177929948,LOC_Os11g05935
Os11g0157600,14.28750486,16.75186241,16.88131833,6.191155494,7.654856777,9.849775066,LOC_Os11g05930
Os11g0157400,7.140940217,6.571855973,7.141445976,4.755701923,7.328007605,2.470630442,LOC_Os11g05880
Os11g0157300,2.033093836,0.62909087,4.88098989,6.932835808,5.671534418,6.347980883,LOC_Os11g05870
Os11g0157200,11.63949889,9.786499475,10.13236932,50.98607255,32.14233671,65.22189968,LOC_Os11g05860
Os11g0157100,20.59293661,23.90706399,22.98332594,12.6121597,18.15291703,15.91818084,LOC_Os11g05850
Os11g0156800,1.420829469,4.513098498,1.703275505,2.139069544,2.255128636,2.769047988,LOC_Os11g05820
Os11g0156700,1.237682368,2.041133967,0,1.478082098,0.839693208,2.790577999,LOC_Os11g05810
Os11g0156600,1.28486997,1.225934846,0,15.20970337,0.664004316,21.08798474,LOC_Os11g05800
Os11g0156401,0.921826586,2.739628263,3.910129736,6.458170184,2.64970486,4.867149743,LOC_Os11g05780
Os11g0156300,2.091108827,2.313324393,1.081253586,1.63077945,1.003971733,0.539577092,LOC_Os11g05770
Os11g0156000,5.035638044,9.316307928,9.704323425,9.057827739,8.75689194,0.583225953,LOC_Os11g05740
Os11g0155900,10.65932546,5.491879889,5.244077107,41.44319913,24.3550115,3.357933918,LOC_Os11g05730
Os11g0155600,26.08566101,24.81429905,24.36881134,32.98219008,7.864950194,33.8988012,LOC_Os11g05700
Os11g0155500,0,2.90267897,4.425447183,3.663670353,1.155990554,1.80821832,LOC_Os11g05690
Os11g0155100,1.753170407,2.218368636,2.670139609,4.441818572,4.854692012,5.587458648,LOC_Os11g05660
Os11g0155000,4.762158277,4.475370778,4.394270777,2.943606057,7.368769323,2.911930678,LOC_Os11g05650
Os11g0154500,2.027620603,0.982694531,3.187962678,1.090370339,0.70926109,1.883346382,LOC_Os11g05614
Os11g0154300,3.940048261,7.002595939,3.430384281,1.810478509,2.898448189,0.604428809,LOC_Os11g05600
Os11g0153900,2.573776572,5.309333482,2.853658375,5.086392642,6.431197442,3.728977541,LOC_Os11g05570
Os11g0153800,29.19454433,35.59167666,26.47135764,96.4379911,106.1400817,57.6472073,LOC_Os11g05562
Os11g0153700,5.123103767,3.801770222,3.006055559,3.559961579,2.56291537,17.89970524,LOC_Os11g05556
Os11g0153600,1.852002832,2.273449331,3.575729012,2.107116249,2.420060047,11.22427732,LOC_Os11g05552
Os11g0153400,1.929348683,2.399720968,0.71972895,2.360090172,15.08126659,2.176624225,LOC_Os11g05540
Os11g0153300,1.198832075,2.805096726,2.953574807,5.391028024,8.576977282,12.08264834,LOC_Os11g05530
Os11g0153100,0,0,2.405338145,0.666181776,0.583826959,1.283873857,LOC_Os11g05494
Os11g0152700,105.6398548,115.1035535,104.9996459,31.07589113,21.68492205,29.98246398,LOC_Os11g05480
Os11g0152500,6.466913481,7.085842071,8.342274468,12.95289962,2.91674915,41.02081974,LOC_Os11g05470
Os11g0151700,10.52798665,10.33429159,13.34583098,11.61327288,5.765631057,10.34666246,LOC_Os11g05400
Os11g0151600,3.173221187,1.574624959,2.664377887,0.637264195,0.893876401,0.343198351,LOC_Os11g05394
Os11g0151500,20.96939356,19.10834824,20.79634601,7.026302171,6.514670267,6.590197594,LOC_Os11g05390
Os11g0151400,0.662754864,0.343173037,0.431579964,0.608622295,6.822142763,2.525766919,LOC_Os11g05380
Os11g0151300,35.65275529,47.2037613,49.63190748,91.64680791,86.35664528,47.24601443,LOC_Os11g05370
Os11g0150700,2.116752062,2.918037578,2.825133847,3.36473619,7.603324898,1.180378163,LOC_Os11g05320
Os11g0150632,14.50646712,12.64583409,14.01852989,2.675108889,2.692354229,1.824608817,LOC_Os11g05310
Os11g0150450,2.289297426,2.122451997,0.680747767,1.080088362,3.234440745,0.291382303,LOC_Os11g05300
Os11g0150400,3.532562913,3.509419372,2.089042023,2.178071179,26.23347725,0.53649489,LOC_Os11g05290
Os11g0150200,2.70815099,2.468174678,2.743728467,3.00888365,4.185737479,2.579737726,LOC_Os11g05280
Os11g0150100,1.149805689,0.895530517,1.548985856,1.290468869,0.394644745,7.496135538,LOC_Os11g05260
Os11g0149900,0.492615701,1.184459485,0.431939152,2.876189531,0.304806298,1.733467063,LOC_Os11g05240
Os11g0149400,7.351756445,6.638304183,10.66479919,15.22847675,30.51066174,21.0216279,LOC_Os11g05190
Os11g0149300,5.505787324,3.69688242,4.250812992,2.473023441,2.216230248,0.284510894,LOC_Os11g05180
Os11g0149100,10.34132048,12.72591908,11.56113024,19.92259039,24.10801313,1.140503298,LOC_Os11g05160
Os11g0148800,7.553227592,13.85402389,7.309578814,2.303470631,4.928252826,1.883644572,LOC_Os11g05140
Os11g0148700,4.995331004,4.461007599,6.538946757,3.181465492,4.259776813,3.009738653,LOC_Os11g05130
Os11g0148600,10.15421171,8.416492362,13.1760357,21.96675776,23.11490731,12.53503596,LOC_Os11g05120
Os11g0148500,28.69411753,25.75783934,26.35550231,91.65030482,94.85161673,91.8278787,LOC_Os11g05110
Os11g0148400,5.988059367,5.282062764,7.225018811,6.850143151,6.301667741,5.566112272,LOC_Os11g05100
Os11g0148300,9.218541534,6.602630196,7.199828797,9.769114945,5.967379882,7.746896493,LOC_Os11g05090
Os11g0148200,3.888880018,2.590644367,2.551105967,2.746145463,5.944365822,1.737170886,LOC_Os11g05080
Os11g0148000,2.54061096,2.499426648,3.493207814,1.812509947,3.161535643,2.953389822,LOC_Os11g05070
Os11g0147800,93.80892349,100.0919388,101.4562585,163.2259446,123.9958921,359.4936748,LOC_Os11g05050
Os11g0147500,24.92262985,18.90641618,24.94837829,19.82430211,127.4336897,9.443576359,LOC_Os11g05010
Os11g0147100,9.685609341,10.34261027,5.786565882,13.86853981,11.76225507,13.92314194,LOC_Os11g04990
Os11g0147000,12.50759529,10.99256445,10.81995413,23.3512863,9.086546252,30.87875771,LOC_Os11g04980
Os11g0146950,2.207928387,1.623757721,1.426234183,0.826185098,1.126144008,1.105584151,LOC_Os11g04970
Os11g0146800,2.690282578,3.396232325,5.777186649,0.865707959,2.73447943,1.409729809,LOC_Os11g04954
Os11g0146700,6.865322484,8.938470889,7.871719479,13.80330368,11.96259889,11.99472309,LOC_Os11g04950
Os11g0146550,2.291436134,0.544902314,0.602588522,0.21602504,0.34035886,0,LOC_Os11g04935
Os11g0146500,2.631146569,3.358940052,1.801976892,6.197435155,7.640774244,7.047822723,LOC_Os11g04930
Os11g0146300,1.612921982,5.206304816,3.910551154,1.31376012,0.674229411,1.443901818,LOC_Os11g04920
Os11g0146000,1.088287424,1.252614049,2.048459006,2.227107972,1.512050101,1.98628616,LOC_Os11g04894
Os11g0145400,7.667068261,6.406266673,4.094914545,4.926837916,4.574456645,9.641595034,LOC_Os11g04880
Os11g0145200,0.806686899,0.66175562,0.811654871,1.705104297,0.144625321,3.965577948,LOC_Os11g04860
Os11g0144900,0.842986335,0.777696767,0.655190459,1.638705303,0.180923563,3.172161868,LOC_Os11g04830
Os11g0143500,3.121930396,2.865369304,1.441220198,4.191899745,4.434391594,3.033775486,LOC_Os11g04740
Os11g0143400,2.208598946,1.857242113,3.510563597,3.880004737,3.576157184,3.846024219,LOC_Os11g04730
Os11g0143300,21.63064022,19.34028584,16.54626696,12.2303109,6.181897249,9.385434102,LOC_Os11g04720
Os11g0143200,0.890648002,0,0.402417337,1.239398971,5.717223233,0.743967399,LOC_Os11g04710
Os11g0142500,12.8385629,10.1312243,10.52387106,26.11543399,24.92880943,36.78918625,LOC_Os11g04670
Os11g0142400,1.646491053,2.823574235,3.219976009,1.017493695,1.023159368,0.414994822,LOC_Os11g04660
Os11g0142300,1.012338,0,4.357780087,0.979217136,0.866383308,0.471849482,LOC_Os11g04650
Os11g0141400,23.37765432,30.51344267,28.31375386,45.48069326,25.17847648,56.2633614,LOC_Os11g04560
Os11g0141000,7.053140333,5.653826113,7.504307215,18.1903648,16.87476189,19.86414695,LOC_Os11g04520
Os11g0140900,2.507382346,2.264057578,1.672400312,0.918561366,1.219103217,1.146874349,LOC_Os11g04510
Os11g0140800,5.280455779,7.873010522,3.494425533,5.951777694,1.799614143,23.75978832,LOC_Os11g04500
Os11g0140700,7.65265633,5.272982989,5.511578948,1.431389556,1.860112619,2.142431337,LOC_Os11g04490
Os11g0140600,7.225384181,6.144057439,11.01810483,31.47302753,24.32005348,42.99403413,LOC_Os11g04480
Os11g0140400,12.59756527,11.03731023,11.129453,18.8192722,17.10107543,16.08399659,LOC_Os11g04460
Os11g0140100,1.525805315,7.538482208,2.565181663,1.781047934,4.008782303,1.26006147,LOC_Os11g04440
Os11g0139700,59.65431289,73.69028048,47.11141287,7.692509216,15.01813614,5.620958944,LOC_Os11g04409
Os11g0139500,17.82363465,16.95750934,16.45782446,14.43128949,14.57262233,13.01886646,LOC_Os11g04390
Os11g0139400,1.988083418,1.942190986,1.842922236,1.85670834,2.519612955,0.739919776,LOC_Os11g04380
Os11g0139100,8.508401345,12.68711373,7.800980481,23.51226628,27.19711577,12.05308013,LOC_Os11g04370
Os11g0138900,6.321947181,6.545308877,8.460804393,22.22467364,2.481596846,10.54941003,LOC_Os11g04350
Os11g0138700,2.121329885,1.163753724,3.250893423,0.879795879,1.371502,0.338629846,LOC_Os11g04330
Os11g0138600,9.113738137,2.964528132,6.322748414,0,0.403024193,0.162265524,LOC_Os11g04320
Os11g0138400,2.012989735,0.469206144,0.346091654,0.176009482,0.268381926,0.16439894,LOC_Os11g04300
Os11g0137300,4.782546939,2.252186378,5.223018506,4.919839611,5.584032915,6.191671831,LOC_Os11g04220
Os11g0137200,7.764381654,8.595367618,6.858967788,5.63576619,14.28710802,8.15378551,LOC_Os11g04210
Os11g0137100,7.188977392,7.381405625,5.40405227,4.134589532,5.578150365,3.257400708,LOC_Os11g04200
Os11g0137000,2.565378504,1.719967549,1.219052929,4.286806505,11.88099883,0.49722249,LOC_Os11g04190
Os11g0136800,4.019838216,10.18500251,6.254271349,3.499497238,4.961421487,4.879127563,LOC_Os11g04180
Os11g0136701,5.973798641,2.531945035,3.744375523,2.539737475,2.949080404,2.434159564,LOC_Os11g04174
Os11g0136500,3.438922223,5.590383587,5.830758226,0.442179156,1.577943641,0.460730192,LOC_Os11g04160
Os11g0135900,5.934660582,6.188449527,6.134793893,7.514368483,3.873460067,8.727813187,LOC_Os11g04104
Os11g0135400,4.47036015,6.775217967,4.160316039,14.85899632,19.42028773,13.68748117,LOC_Os11g04070
Os11g0135300,2.544507385,0.581146016,1.875177721,0.760138228,1.097537869,0,LOC_Os11g04060
Os11g0135000,1.003042688,0.936971317,1.270589535,1.614193348,0.621518805,4.600769756,LOC_Os11g04030
Os11g0134900,142.0177156,136.9252996,136.8416838,142.1737223,23.85179934,107.4992988,LOC_Os11g04020
Os11g0134700,4.447079949,3.49023848,3.795276351,20.45564337,60.21393751,11.64339384,LOC_Os11g04010
Os11g0134500,10.20768087,10.88610779,9.937802656,18.87194942,17.79195168,18.08859424,LOC_Os11g03990
Os11g0134400,0.401585937,0,0,0.273451305,0,2.074903707,LOC_Os11g03980
Os11g0134100,161.9154654,149.2607516,122.3564548,10.05474195,30.71429313,0.847615714,LOC_Os11g03940
Os11g0133900,6.381718255,5.34778713,5.650460895,3.114351474,3.851178522,1.944029701,LOC_Os11g03920
Os11g0133800,4.908729495,6.059171319,9.598739683,2.680030578,2.24092241,2.961008943,LOC_Os11g03910
Os11g0133700,0,6.220802257,5.85031503,14.55233831,4.810578764,12.76935988,LOC_Os11g03900
Os11g0133600,18.25641726,18.92543515,18.91609629,13.28267484,13.64916253,13.04765145,LOC_Os11g03890
Os11g0133300,2.724000797,3.524569801,2.290569725,4.068246828,1.494651162,4.857248346,LOC_Os11g03860
Os11g0132700,3.884136228,3.626263325,4.733576439,14.31764038,11.12758593,16.94701476,LOC_Os11g03794
Os11g0132600,2.027145829,0.990941962,2.44650043,9.486225853,3.244206422,13.58666531,LOC_Os11g03780
Os11g0132000,3.80365437,4.212540111,4.989682605,0.602188693,1.209338132,0.476268744,LOC_Os11g03734
Os11g0131900,33.69177389,36.02224882,33.51576451,68.83085148,220.72347,81.26513624,LOC_Os11g03730
Os11g0131800,3.981285569,4.284940309,2.854680944,0.535965348,0.976617616,0.234734859,LOC_Os11g03720
Os11g0131700,7.96285803,18.70307011,3.835823116,10.99944088,9.905647689,5.247342128,LOC_Os11g03710
Os11g0131300,4.783205176,4.842208072,7.28775172,2.109502875,2.713737832,0.804231152,LOC_Os11g03680
Os11g0131200,4.115519446,4.692588695,5.300981526,2.310448601,2.98124125,3.362164694,LOC_Os11g03670
Os11g0131100,0.607401994,1.254222504,0,1.517661094,1.272553962,6.753893785,LOC_Os11g03660
Os11g0130800,1.384253426,1.710815716,0.204450691,0.416314928,2.041318797,0.162130707,LOC_Os11g03640
Os11g0130700,2.843150412,2.311961958,0.595378759,0,0.389898611,0.199590424,LOC_Os11g03630
Os11g0130600,2.057804179,4.39406884,1.739075359,0.610553166,0.799493852,0.96826403,LOC_Os11g03620
Os11g0130400,2.093747782,0.791153144,1.716399566,5.589159014,0.660188157,7.468249222,LOC_Os11g03600
Os11g0130300,0.324171631,1.06172267,2.293125874,1.251703408,1.022459553,0.809066326,LOC_Os11g03590
Os11g0130200,0,0.183999623,0,0.135696746,0.155978589,3.340681688,LOC_Os11g03580
Os11g0130100,4.014704997,6.89894076,4.016656328,2.761928466,3.507412835,2.897291954,LOC_Os11g03570
Os11g0129800,2.314085034,1.297040683,2.747521295,1.407850219,1.714656599,2.122346493,LOC_Os11g03550
Os11g0129700,3.162121102,5.088887188,7.739433764,1.328905543,1.772931171,0.788604048,LOC_Os11g03540
Os11g0129600,7.735219105,7.559641973,8.664107041,3.212233522,3.343207378,2.128037754,LOC_Os11g03530
Os11g0129000,6.899386025,6.817204805,4.433388006,14.15430067,5.532424183,12.43578128,LOC_Os11g03484
Os11g0128800,13.37465787,13.95943095,11.18250223,18.22371115,19.6724856,20.79960155,LOC_Os11g03470
Os11g0128700,4.848374813,3.694535315,5.117581847,2.577998024,3.754647367,0.996026241,LOC_Os11g03460
Os11g0128400,0.806301165,0.318665197,0.625586266,2.042681052,2.206223397,0.423244463,LOC_Os11g03430
Os11g0128300,0,1.129988939,2.044649281,4.6372176,3.012929088,7.185165628,LOC_Os11g03420
Os11g0128000,3.40163306,4.624728711,3.555747119,3.803766865,2.530871718,3.915618238,LOC_Os11g03410
Os11g0127900,70.98198698,70.49078782,83.88961714,147.0689182,154.3349487,66.41976104,LOC_Os11g03400
Os11g0127800,0.4049352,1.10343257,1.309342587,1.248490017,0.088985952,14.29398233,LOC_Os11g03390
Os11g0127700,13.65580325,12.66787998,12.8619964,58.62820427,41.9656337,62.49145355,LOC_Os11g03380
Os11g0126900,6.167288488,7.037147521,4.382524661,4.348180112,6.288478691,3.488231538,LOC_Os11g03300
Os11g0126800,45.36883655,52.36577994,46.74133827,53.04960284,10.83772825,129.2833957,LOC_Os11g03290
Os11g0126100,1.495323199,0.61322535,1.589435936,3.674791214,2.278055327,4.079480462,LOC_Os11g03240
Os11g0125900,2.093629887,0.868189484,1.343747827,0.401664555,0.367056415,0.766720941,LOC_Os11g03230
Os11g0125500,3.389901866,7.771098392,4.906943125,2.705636772,3.002063627,1.062740475,LOC_Os11g03200
Os11g0124900,8.64844009,7.480715085,10.47673597,3.867632541,3.53642848,0.921869075,LOC_Os11g03160
Os11g0124500,2.657777662,2.174860281,2.267961843,1.096266626,1.497248516,3.555639672,LOC_Os11g03130
Os11g0124300,1.655688665,3.002569391,0.378643445,2.653296493,11.17779772,0.971041165,LOC_Os11g03110
Os11g0123500,4.45952874,4.027327616,4.216644964,5.544309372,2.360613974,3.513854393,LOC_Os11g03060
Os11g0123400,8.285513947,3.069659203,6.687860678,6.552682045,7.951163025,5.809664358,LOC_Os11g03050
Os11g0122150,0,0,4.495038424,0,0.62898739,0.448239353,LOC_Os11g02860
Os11g0121400,10.67561678,15.35494464,15.50151178,6.903881082,12.40016197,1.986666625,LOC_Os11g02830
Os11g0121300,6.451306733,6.168816519,9.854515438,4.943321378,6.391043206,6.370373915,LOC_Os11g02820
Os11g0121000,6.442555913,4.576579854,4.820371749,3.91054117,5.023840462,1.06907485,LOC_Os11g02800
Os11g0120600,4.017468655,3.920472722,1.894239614,5.603661584,5.666202349,5.153341472,LOC_Os11g02760
Os11g0120300,1.1634598,4.02954403,1.164274802,1.954152223,3.159380376,2.863690973,LOC_Os11g02750
Os11g0120200,1.096096631,1.054078118,1.282068223,2.763810261,3.844365014,0.366949523,LOC_Os11g02740
Os11g0120100,0.948760667,0.252102631,0.634097856,2.779545349,1.635965032,2.841311974,LOC_Os11g02730
Os11g0119900,0.384894392,0.484336601,0.492454089,0.483116693,2.264659511,1.383181158,LOC_Os11g02720
Os11g0119100,2.955166576,4.694311159,4.41523176,1.052304607,0.94346921,1.198470016,LOC_Os11g02660
Os11g0118800,3.46661053,2.052729382,3.712482632,1.98667664,3.265073189,2.104378026,LOC_Os11g02640
Os11g0118500,2.408204059,0.460788637,1.578744359,0.903282795,5.115464973,0.202104601,LOC_Os11g02620
Os11g0118300,0,6.26554834,2.794780172,3.389881648,1.779775398,14.57131083,LOC_Os11g02610
Os11g0117900,7.589208446,9.821679596,10.07702899,4.660857472,2.324914398,5.092411699,LOC_Os11g02570
Os11g0117700,4.719231158,4.014965439,3.519082429,2.903432265,4.493396858,4.433740068,LOC_Os11g02550
Os11g0117400,3.46982486,1.42930807,3.169707743,0.568583831,1.065286753,0.754887646,LOC_Os11g02520
Os11g0116900,2.809688663,5.750551876,0.787382545,3.52463002,3.463795483,8.80772591,LOC_Os11g02480
Os11g0116550,3.979533165,7.913835807,5.77352104,11.02092556,19.05439351,7.793745309,LOC_Os11g02464
Os11g0116500,2.951448159,1.645446714,3.422016493,1.858868571,1.959063512,0.384039556,LOC_Os11g02460
Os11g0116400,0,1.536238372,0,0.229475419,0.756394122,5.547926829,LOC_Os11g02450
Os11g0116300,10.0965556,17.48311186,13.97858307,40.47340385,13.11136779,107.593143,LOC_Os11g02440
Os11g0115100,23.67221822,21.98756569,18.08022863,148.4610765,5.410059299,12.65617839,LOC_Os11g02350
Os11g0114700,6.007984144,6.745031277,8.332971943,3.301644724,4.086012741,4.603788847,LOC_Os11g02320
Os11g0114600,10.70452072,10.71748327,10.42502426,7.556414368,2.577111614,11.98487287,LOC_Os11g02300
Os11g0114300,3.88004501,0.414124417,4.814522881,2.612543322,2.108564606,1.567948993,LOC_Os11g02290
Os11g0113700,27.70652469,31.66303238,21.53712394,14.09435017,11.42020969,25.72827399,LOC_Os11g02240
Os11g0113300,13.19151965,19.00711753,16.69243343,20.8397578,16.41633264,27.12335247,LOC_Os11g02200
Os11g0113200,4.343686747,5.010212944,5.75108375,6.696940006,6.823337113,7.225013473,LOC_Os11g02190
Os11g0113100,4.13190258,4.168421225,1.628502996,6.239082721,3.267356605,8.554660496,LOC_Os11g02180
Os11g0112900,2.518018009,4.497023639,3.849360989,4.540822847,3.757964175,6.743590618,LOC_Os11g02159
Os11g0112800,9.636913842,11.7274685,10.14287851,32.56929158,18.15414725,43.19410066,LOC_Os11g02150
Os11g0112400,1.194776864,0,0,3.180294772,7.031164207,2.257510692,LOC_Os11g02130
Os11g0112300,1.355893614,2.751704694,5.791716462,3.371629612,2.464267225,1.98458433,LOC_Os11g02110
Os11g0112200,0,1.507028904,1.106443771,2.80457905,0.539159598,2.944122634,LOC_Os11g02100
Os11g0112100,1.833957913,0.212267435,1.007822222,1.119483374,2.412322077,0.583660668,LOC_Os11g02090
Os11g0112000,153.9256053,146.1916322,137.629662,137.453443,131.3807081,141.0046621,LOC_Os11g02080
Os11g0111900,19.33895775,23.05658521,21.39535983,11.1913641,22.4071023,1.782783944,LOC_Os11g02070
Os11g0111800,2.480792302,4.331210132,10.6856166,5.196232122,0.490977957,1.177164246,LOC_Os11g02054
Os11g0111000,5.866742741,6.544482335,5.937028017,3.054749239,3.790636037,1.912974279,LOC_Os11g02000
Os11g0110100,0.670108688,2.939214545,2.11170996,2.833217788,1.832347867,10.91439679,LOC_Os11g01890
Os11g0110066,13.45836465,9.381164147,11.63161675,6.207247226,7.214165719,5.818564474,LOC_Os11g01880
Os11g0109933,9.841960238,10.51111346,8.042936925,6.768350179,10.67991254,8.19587129,LOC_Os11g01872
Os11g0109900,4.049914703,4.386251792,3.789282623,2.28678587,3.38690756,2.136230367,LOC_Os11g01869
Os11g0109700,2.912635403,3.078705445,3.956845133,0.522700877,0.838153775,0.628964814,LOC_Os11g01850
Os11g0109500,2.753897642,4.433654571,1.297794406,3.970463463,2.96993813,10.69475662,LOC_Os11g01830
Os11g0108932,6.680103107,6.360538552,6.088781445,2.256927348,2.426968912,3.470533574,LOC_Os11g01780
Os11g0108800,16.64712302,14.90949213,18.16110466,7.596774004,47.45539957,5.391821763,LOC_Os11g01740
Os11g0107700,2.367599786,1.783101058,1.667512685,3.536901802,3.51934844,0.483345341,LOC_Os11g01620
Os11g0107600,2.113121834,2.296327636,2.550778355,6.103271466,17.28338193,2.726428857,LOC_Os11g01610
Os11g0107500,5.724830124,4.551841297,3.744267594,8.157420767,8.202692509,12.86407238,LOC_Os11g01600
Os11g0107450,4.875850299,3.475029078,3.203844079,1.376838224,2.151529656,1.093858254,LOC_Os11g01594
Os11g0107000,20.28429156,18.52163021,19.42925913,17.26767091,189.0210471,15.54845286,LOC_Os11g01570
Os11g0106900,0,0,3.201778708,0.707425119,0,0.344749662,LOC_Os11g01550
Os11g0106700,5.697599404,8.966737146,7.245589811,18.3316817,27.5152943,31.83373831,LOC_Os11g01530
Os11g0106400,20.67880836,15.55108961,14.30478043,44.16268484,64.62528933,43.12035556,LOC_Os11g01510
Os11g0106200,18.2822345,25.39478785,13.1580538,7.513846745,9.883322905,5.910733734,LOC_Os11g01490
Os11g0105800,6.731015066,11.02115051,6.034219063,3.705291096,3.116343481,4.029945793,LOC_Os11g01450
Os11g0105750,3.05992166,1.687512127,2.197520995,1.941121889,0.793773668,12.70917928,LOC_Os11g01439
Os11g0105400,11.42994722,11.09563461,11.52829942,17.69114795,17.68487218,12.03983974,LOC_Os11g01420
Os11g0104800,9.164777314,9.483946898,11.86788662,7.793516355,0.480048501,6.535215448,LOC_Os11g01370
Os11g0104400,19.38311954,23.14399571,25.98513186,28.16499274,0.643707873,2.026919878,LOC_Os11g01340
Os11g0104300,7.093039388,5.68699409,6.07814993,3.228423432,0.0510345,8.069343307,LOC_Os11g01330
Os11g0104050,22.24795047,26.0971202,18.38323843,28.12676746,5.106682035,22.49357012,LOC_Os11g01300
Os11g0103800,4.04628951,4.832689821,5.980713429,3.38058945,0.130825019,2.608128471,LOC_Os11g01280
Os11g0103700,2.632159149,2.549498283,5.345514292,2.693414094,1.154500676,3.881912705,LOC_Os11g01270
Os11g0103100,5.739137558,4.565169198,4.559840752,1.686929645,0,0.668409671,LOC_Os11g01220
Os11g0102900,4.96751781,5.765084191,5.796425051,7.189799711,0.811017122,6.439995121,LOC_Os11g01200
Os11g0102700,0,2.310984113,2.489352564,2.906693928,0.225635558,4.875061556,LOC_Os11g01180
Os11g0102600,41.45102424,47.62482842,37.70235812,27.91227404,21.85830652,15.3862301,LOC_Os11g01170
Os11g0102200,6.621348909,3.225798134,2.89508096,3.937339149,3.392804293,10.69225771,LOC_Os11g01140
Os11g0101200,17.50121446,14.97817548,10.57175391,4.821707508,5.637116501,3.312638806,LOC_Os11g01074
Os11g0100600,16.21141852,14.93025069,14.09570549,14.4610621,7.821219221,14.50815621,LOC_Os11g01040
Os11g0100100,6.117504493,6.369881498,6.3528095,1.097766214,0.099412084,1.149884083,LOC_Os11g01010
Os10g0581000,32.51790187,32.59190591,27.10471981,14.6255728,22.03196882,15.03488559,LOC_Os10g43075
Os10g0580900,6.237988467,9.865538565,11.27421831,14.42896657,8.650824523,17.5157225,LOC_Os10g43060
Os10g0580800,8.505003882,10.0737833,17.05806237,21.71398351,11.88528113,34.57547768,LOC_Os10g43050
Os10g0580700,16.75981037,15.38444499,15.56091145,26.58424779,24.14652354,22.79758259,LOC_Os10g43040
Os10g0580600,0,0,2.36606144,0.360276964,0.973835759,1.738782874,LOC_Os10g43030
Os10g0580400,0.704883603,0.833889389,0,0.496030355,0.030447467,2.025898922,LOC_Os10g42960
Os10g0580300,15.82608264,17.66941148,19.12558823,12.67798398,13.98549433,11.68208408,LOC_Os10g42950
Os10g0580200,18.40890993,16.24099699,21.67394442,36.14078359,34.76545155,39.89635197,LOC_Os10g42940
Os10g0579800,9.367833707,6.574280669,11.19181832,8.4795344,10.00451009,5.221614705,LOC_Os10g42900
Os10g0579600,22.04713653,22.32871838,20.0590232,30.70067718,10.91522872,28.16959851,LOC_Os10g42870
Os10g0579500,23.43021122,20.31897687,22.80630807,13.93207209,16.23802515,5.464964413,LOC_Os10g42860
Os10g0579300,98.79523215,82.12792088,82.14513827,171.243268,213.2270105,114.7087609,LOC_Os10g42840
